Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Categoría,Dominio Limpio
14/10/25,Regasificadora de Cartagena terminó su mantenimiento y entró en etapa final de enfriamiento para su reactivación,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNV09HNngtLUNicE5zV09qMUpoY05YMzVtZlRjb0M2RzJDTlo0RHlLdzJCNzhnNjVra1Z6ZVJSdXprUFN3c0dsSloxejRqNUthM2FrRllRVUs2ZC1mbmx5MkFUekhYVDJtNWE4Ny1VSW5nR0JKUXdiWFhmUXBzVnVxcFctTXNJRUpkUk5qcGpTSXFhOHltaGZzYXRKWWZwTUlKQTdJRElWNHBqVmdaTXBPaUpHYmlKUG9tQV9KeU8tZl9paVNoaEIwajRkU3R2bDJjamtoekx4TFlzYnZNQXNQbGpIZVRKaTFQNGNSR3FGN1J4NzloRGfSAfsBQVVfeXFMTjlxODRKN1pMTnlmcWRYWDJHWkdaR1BFZG9XdTAyTXVfaVh1VGUtY2k1YVB4bnhEMnhfZEJGQk1oQmlWVXktQnQxU2RFOU4tbXRQWHVXdDV5c2I0QVlvNG9NUnVyUlJJVEp5ZW5Zc0ZOWXlSRzVDZzJlYy1ibnBrc0c1Y2VXa3lQMHdfaFEzdWZoeS1IeEY3MmlLZVlUSzVyYlpnNFVoRkR3bW9EUm1UTHMyNURJdDUwcS1QOWhvYjlqUkphTHBWRTM0RFQ3SzUtd0pGUTVVa2cyQ3FPemFUVTdDeUVnbGRwVFRDNFJnY2w2VS1FZFRfelctcDQ?oc=5,eltiempo.com,Regasificadora,['final'],Neutral,,Otros,eltiempo.com
17/10/25,Regasificadora de Cartagena superó contingencia eléctrica y reanudó el suministro de gas natural importado,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPdEtNRDlOREprWjMtOE5JXzJfeXFwZjJ4MVJHeWhpeXloZkdmdXJTODFwa2JDUENDdjJ4a1pDeEFxZVJWZWtXUVZTWGsyUEl0REpxcGVKLUZodmpVQm1iSHpuMHZxaVg5b2NWRmRIZnRzMnRRY002d1F0SWxnVTQ2OGljR1o2OHFvdnhlRzE2bm5ld0R5NmpRdzVKSG9OUVQ0ZU9KZU43WjFBcFZydmtVTGtjZmlGdE1faUR0bjVCSjdyXzB2WXNuZXJVb1Fza1JmS3l3a1F3dnJpeFZxeFd4aW5haDZyQdIB6wFBVV95cUxOa3luQ3lSV0w3aTJwemdHdEVteFpFRFY5MHRSdTJIVktMUUlwYnFJQjVELWVTSElHWWhYbTFheXVBQUd5MzU4STM1THRudDJ0YmtlR3J0b3BkVHVfM1gzWUdDcDRWTkt6eUlBMEkxTW9XcDVaWEtHcHVpcGVicy1veEFiMWg2M0g5NFNSLUpyc1VTMnFSdTcycTRvTGR6RS1xTkxNd3Q3Z2ZNbHduUnQ3VWVITkhFZzlCa3FSVGdCQklhTmFOMFlVRTFrNWsxWE5NY3EyNUdLMlBDSFlhQkMtU2R0UmhNYzVHaXg0?oc=5,eltiempo.com,Regasificadora,"['eléctrica', 'natural', 'importado']",Neutral,,Medio Ambiente,eltiempo.com
16/10/25,Regasificadora de Cartagena supera contingencia y restablece el servicio de gas en la región,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQZmpYMWxDTFh3TnN6RGNTMmJUVjlvRkprelQwWE0ybFdILXlEbGpVa3VmMEs5V1RKRzZnM3JzOVdia1hTNGlZZ21rdk9BUUdxODAtZGQtZ1NlbjJhTC00cEl6eWx1S0dBN0o2RVRIN09sdndvZVFBQmpTRmZHc2t6SVVCRW9adUdvcWQyZVJFOTJtU05WVFV2UENsR1Z1Z3dsSjNwVUhLUkRySnhpNS1obHcyRmE1SUtsUEc5eG11N2J4RkRraExPXzlDa1RCdW41djFMQng5R2E3RzJvWFcwN0NqQTnSAeoBQVVfeXFMUDZPdjdlWW5EUmt0dU5lMVl4R2sybk5Rc1J3bzVPMWsyUFlGOGpHTS1mYjFzdVk4UHpBMEhuZjF2ZTR2MWxOMnI4NnVsQWZhVFJBazh4emcwNkUyZHQya29nQUF2NUx1MmRoV0VMTzU1cm15aG14SFNMVXpseTJ5YTRwMlJWSkU5Slc5UlU5bEh6Z0xqSWJrYXJEeExWMEJVcHliRlBPWjFWMEpTQ1p4TkNKczNTZGs0N0d6OEYwd1ZvbWRJa1g4SDUyTkFmTXNBeW1CLUpDN0V0TzViRUNDOC03MlJyMVFqOW5n?oc=5,semana.com,Regasificadora,[],Neutral,,Medio Ambiente,semana.com
15/10/25,Falla en la regasificadora: Gobierno anunció medidas para evitar racionamiento,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNSGFRRUtpQzgxYmsxSGZVRlREN1VDY2FTeXBMWEcwdjRXbEVlSEFuQWVtSUVEeGNGWGJDd1J5bTQzZHoyTEJwWVFvQ0g1bHg1ZnVuTEhkcmsxQVlWbWdLNW5wNnVYRDFaUE1uQ3I1Uk1Zai1ZZGZURjFSUGpEck1QS2V1bnZSVWZ1X1FkNU5mVUtkOHV4cXA1bk96NWFJYkFmT0h1U1lEZ3MxeW5TX0Y2VFl3V0g4ckM5emk5UGdlOW5LbGpEMkRtYw?oc=5,elespectador.com,Regasificadora,[],Neutral,,Medio Ambiente,elespectador.com
14/10/25,Finaliza el mantenimiento de la regasificadora SPEC: ¿qué le falta para operar?,https://news.google.com/rss/articles/CBMitgFBVV95cUxNU09WZUJ3N01aRWk5T2MxcDRMc1czUWNkTUNDMDdiWXpJb0sxWnBuc2FhdUR5UmJGNXpVMlJiYjlLVWp3bXIycTRLY191QmdJSDVORnFRcFhadXBWQnlCWkl2NERlZ3lteFBHeWVWLUNVanBXWm5MOHltYlRtOFZobnNINmN4dDh0bUVkRy1yZFlIcFdjaUxQVGV0WFd3SnBQY2Y0aTc1TUVDbUxlSFZycEw2UlJQdw?oc=5,elespectador.com,Regasificadora,[],Neutral,,Otros,elespectador.com
15/10/25,Ecopetrol mantiene su plan para entregar más gas tras falla en regasificadora SPEC,https://news.google.com/rss/articles/CBMiygFBVV95cUxNVUlkeTdYZ19WN2M1STd1UWRpVFkxb2p5WUdRYVlCZGwxSzhnMG9qcGFzdDZqdTF3WWI2Sk1GcXk4N1FxR1RrQzI2c0FhaWQyYzlkY0hvMzJVWEVRYUJwRHFUaW5QNlhNdl9XX2FjVlE4R3hpcGNpd2phTE02bmtuWFJFS016Z2dJY1M3VUpkUHBtN2FFS1JLMFdVTTFWR0lDUGhTcm1jM0kwMnQ0RURtcTZDZXVzSjNCNXR4N0M5ZjdpZm5JQnI1V3NB?oc=5,elespectador.com,Regasificadora,[],Neutral,,Exterior,elespectador.com
15/10/25,La regasificadora de Cartagena no ha entrado en operación: esto se sabe,https://news.google.com/rss/articles/CBMisgFBVV95cUxQZnN3Qnl3RTVoMVdPSTZrRlk3YndZSzQzcFdlc1RjTEVhbEMzdEVYTkREZ290c1hrNlU3YU10bUt5bDBCVEIwWUtkeHVhZ0tFR1oyYWtEUzRxMDVDVUkzWGhxdUVrYmVFME9idEJSaW5fQWxNYVNtV1BzaG44dlN2bXYwUzUyMTlHZEtneWNLazBVWVlwcml5aktHc2VVaE9lakxBbGhsLThzUUxDbWVLSmRR?oc=5,elespectador.com,Regasificadora,[],Neutral,,Otros,elespectador.com
16/10/25,"Tras falla, regasificadora de Cartagena entraría en operación este jueves",https://news.google.com/rss/articles/CBMisAFBVV95cUxNenJQZ3NJa0owZEswdVZGa1dZNGE2dVM2MGp4M2NTR1FDejgtZm82LVM3V0JscGl1cXRkbmJEX1pJbkIxTXZvRFRGeUxldVVwOUhIeXAyOExUaDd1cThpNmRLenRubDB0OTdhR0YyT0pSOFNTLWZsRVYxWWZRTlVVZ0s3dENzT2I4ckZBTVlPMll0QXc1Tl9Kd0VaUktURnFEMVFQTUNVV0VhLXhERzRVYg?oc=5,elespectador.com,Regasificadora,[],Neutral,,Otros,elespectador.com
16/10/25,Se restablece funcionamiento de la regasificadora de Cartagena | Noticias Colombia | Noticias hoy,https://news.google.com/rss/articles/CBMizAFBVV95cUxQd0RvcmVBU2xnN1ZXLUV1N2VoMXlWMFhmTDN3LW5yZW02d1JNdHdjOUFWaWpKUXVoelpfd2dydDUteC1XVmRENENjWjl0bVFyeDhVOE53UHB6elBzZWNfSGVGT0FMMzBNaDN2STRFMzJ3bEl2d3ZiV3lZQkJsSnpsVnlxcU1ldE9SM3g3NHdoOUpHNERTMjg0c3RBX1kzVU9DR19FcXJiNWFBQ2pST1ozTXp5dlBBcGhpbU1VejlFQl9LVVItUlhraW5xa2I?oc=5,elespectador.com,Regasificadora,[],Neutral,,Exterior,elespectador.com
17/10/25,La regasificadora de Cartagena confirma la estabilización de su operación,https://news.google.com/rss/articles/CBMisgFBVV95cUxPUU5OdURpRGVILVdVbW84eVpCd2xRWFZfNkVlSHJ5Wk9HcTJpMFVxXzRETjk4RnlmMXBFMkwyUnJPTUY0RlVDalMtY19jX1ZMeDFSOEpqdjUtUG1XZW1uRXc1M2RHYjk2VVhTUU9PUnpuZ015MHVlR3Z5MzVMRWxzSlJwUWRuOTJQTHhwSVk1YXZVN0h2Y28zNF8zM0c5LVgwNWVlUG9pMEplM1h5bTdGWVdR?oc=5,elespectador.com,Regasificadora,[],Neutral,,Otros,elespectador.com
15/10/25,Mantenimiento de la regasificadora Spec se cumplió bajo el cronograma previsto,https://news.google.com/rss/articles/CBMivwFBVV95cUxQQVdNM0VMbDVRVDRFb2p0UGFFVWxrOVZKdmZYT05fZWxaUllSWEo2VHFhUno1ZWJWR0dvb2c1b2Frbnd0ZG9XeG5DY0IwcVFKZU5fajNsaUFYNGtnampYM2F0azd2LTdjN0x0NFRkRHAwM2FUZ2s3U1VXV204cW0yUmhGZ19fQkU0ZmtYTHFYTWRURi1NaTZzZHBRSGt5c0Y0YmVvUU1tMXprQlFJalRlV0w4MmNvVktfYUxiWE95RdIBvwFBVV95cUxQR29PdDB3cDU4VWlNMmlIZDNEd0F1cWFXRUlVcVRQM0RHUEsxNXRzVlVfR2ZpcXBqSU9ON1VmWmVwRjBsOTFLLUlnYVdUY3lZYkQtblM3ZHBIQnFNWnE0TFpvbGRLcWV5M1hTcVJBTDRoWm04aFZURWc0UnhZYnhkd1hfakhMaUc1cEJhbmI0b3ZoZ2N5ZHRiTEVXLTFENGtYdnVJRmY3b2tHX012emdTZmg0WDZPY2dpeHBKMWhnaw?oc=5,larepublica.co,Regasificadora,['previsto'],Neutral,,Otros,larepublica.co
16/10/25,"""Desde Ecopetrol daremos la respectiva respuesta para la regasificadora de Ballena""",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOUGhwUDZtdWRYS1lEM0VWaHdaVFBtT0tTVzZBdnpHMFktUHB3NFNGeEtrWVZWQmZ1ZnZmXzZTeDBWRHNKdElpcHNZM3hxSWhSdzhLdlpNa2RYVFRJS3lWU2ZrZ3FJd0NXZjB0RHhyU19FVE1Va2YzT1BFMnlEZDJ5a1BxaVNpS0ZJdXY2WXpzSkVPdVV4Tnk5eDZMcGxHMktYV29zT215NGlzVzNBdDNOUXdvcG1QMnFqdUgtRU1tLXZEaknSAcMBQVVfeXFMUF9FSjQ5Z2VIOTlkNDBKNkd1NGFJMERiVW9ST3UxSXpNYlF4Z2xMY0JVTjB2THcxYUNkTW1iOVE3R3hSYW9NZk9uaHlOcF95NUZpb0tDT21peW5iazB3XzFaSURnNEp0NDhLNW5SOHI2WWxnY3JzVTh1dDQ5b3F1WHNEbUg5cngzTTFpLUo3Smh5bUJrR3YwdXhmTXlHeDhCa2RialJJbk5HbDZweW5uVWFwbFRPQkFQLXk4Y01XMjR3UEdZ?oc=5,larepublica.co,Regasificadora,['respectiva'],Neutral,,Exterior,larepublica.co
11/09/25,Ecopetrol negó adjudicación de regasificadora del Caribe y aún no se tiene ubicación,https://news.google.com/rss/articles/CBMixwFBVV95cUxNTjR1SjQ0alYyMzc5QlBKQS14RjNxRzJIdjlFeElkcXdFV1J1WGZKT1A4Y1otMERNNDVwcDZrbDVvQjdUSWNHNHZuZmV0cTREeUYzMlpYTlQzLVpoNjlXcks4cXNwYUsxcFlKN0NXNTg3NjhFWkVrWENROVdLRXZlLVNJOWM5aGxPV0g2NXFsbUIxbWxPT3g3d1ZqMXZqYXFkcnd1YzhRcjNqMDAyek5DNFFtTnZHRUZHSTJqTDhxWEpxUEVHcVk40gHHAUFVX3lxTE43d2FGalVTUUI0VGJMaXN4UFk2cVZWLUxockE3eEhsZnpITmdMVzhuQmozNjNLeE5TeGltMVZ1VFpvdktLbDY0YmNFRGc4SnUzc3kzaXhrOGZ2QUZobEpPM3NBLVZsNDBpN0VmRTR4em5xUGQ2dVI1TXh2anMwa2tQaDBkWFdDQnI5OV8ybEN6emNHVU1Ya2hPTkFnVmVtT1VIaUdjWGZHbERGRE02c0xfWG9XMmxvR2VuNDJmSm9SMFhIVDhlNXc?oc=5,larepublica.co,Regasificadora,[],Neutral,,Exterior,larepublica.co
30/09/25,La regasificadora de Cartagena hará mantenimiento programado en octubre de 2025,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPTUdWaUlRb0FZeEFSSEZKdzdrbDRGSzVRQXdGTWxfSjhKZjUzakxNaXV0dlcwUzJmRV95ZzBkU3FPZWxMX3gyTVdfN0JPVHhLajNxejVVd2R6ZGpNYktGZzFoaXViVmNtOTYxeXkyZUVYbFI1dFpFOUJvZGQxTWFxcTh6SmFLSUgweXZrV2FCdWl0dkFTYUo2MEFBeWl6STNOTUdGYklHZVJLY2RYVURJZzdpQTBVUkRzVF9QUWNkRkPSAcABQVVfeXFMTldmUVRRdVd2bWVVM1VHUGFQei15WTJMaUZJdHB2NFh6NFJ4TFVXUFYxbFJSSjVfbXRQTTdGTWxzZlNZSU8yZFlZWnMtNktzVFFXUFVCMVMwSXo4a3QtNDh5Wl9LWUxVc25ITzNwVHFYWGUyMjhnd0lyQ19TcEpzRTJhalF5MTVIZVBPRUQ1ZzhRRmtuX1dMMENETl9LRjNuN1hfdUhaallxb1JBMHJVa2tlcnJlaVJKelctNkVJMWpv?oc=5,larepublica.co,Regasificadora,['programado'],Neutral,,Otros,larepublica.co
19/09/25,Regasificadora del Pacífico asegura unidad flotante de almacenamiento en Buenaventura,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQSmNZUjV4a3ROMWFENU56QnMyZjJ4NEg1c09Sdkt3U0hIYVA3RUlldGpqWXd3Sk91MnZ3blRjWEJqc3NnUDM1ZG1lemNnUFUweFh3M3gtR2lOa2pWWFJMZ19ZRkI5TmxxN3U3aTduR0dNYUx4azhOUGRZaTFaQml2QVNjakNJYU9LdUZ1Sk5mUUwycElzS2hxdDV4ektVRXQ1bUdNRGNhY3hWNUliN3JBa1BWbllubk94S0NYSkZxYV9DM3V6VnhybdIByAFBVV95cUxPY3d4MGpfcmxvZnFFVWs4MjY5VVJ5elF6dWhXdmNWTmhqd29vLU5LdEMtdjljQ01MMnRhU2RENXo1ZUdYVU1KaTBpTjBHMkhSbDUxVWhnNExwSlRaTDhDMkxRcElTZ0VLWEV0bWxtU0pZUW9SV2hFZFd3YUlqMHg0bDdtNS1uVzBvWjh3dlRCbU1XZDNCVDJJb2FIcTkwdnhkRVVCTGk4NjJkRDlJaUZkbVk1NlhGZWdkUUpPTGdrMmdkZ0V2dU5DaQ?oc=5,larepublica.co,Regasificadora,['flotante'],Neutral,,Exterior,larepublica.co
04/10/25,“Hay inversionistas que están listos para hacer nuevas regasificadoras en Colombia”,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPOURyT0V2cEo5cFZEeDZNV2t2VFBFU085YW5CaXczVU9tZnlRM0VRVEdoWEx6QUR0aUItU21FbEd0dkowQVBsTnVaLWFWMHBGS3VqNXEwenpPNDFscEpQeURlcktXNHJMdk81QjF1UkEtR2pwMXNCWFVWVWJDZWhUMlBIWkMtOEU1QjF2X0RCTjZvcWpPT3VhMC13NE9FaEFULXV0WjhEWklYaWs3eEFqdkM3dnRaUGJ4OGUyZXo3NU5qWm_SAcMBQVVfeXFMTWhMWnJJU0pHMkdPdTFJNEdZWVB5SFFnSDFOR1J2eHdCMm9sZnRqYy1wMS1NSnYyY0Z6MEg2cWhzWHN6RDlwaFc5LW5NWEZCR05PNjltTW01SzFEemRsRjFmNG04QUNXaE9jQzZ3OThJYm9Pc05ScC1Wb0xDUnpGQ0hrQXlJb2VkTDloT3d6cUtYWnByemFEdkYtZ3VfU29SZFBvMWgtWEFnOGo4Q0l4a01JS0xiem9NdHhTbkZ5dHZ3cXBj?oc=5,larepublica.co,Regasificadora,"['listos', 'nuevas']",Neutral,,Exterior,larepublica.co
18/10/25,“No se presentó desabastecimiento de energía”: Superservicios tras mantenimiento de regasificadora,https://news.google.com/rss/articles/CBMiygFBVV95cUxOOUMyVE1fMkZmdFh3VHVOWWZjLU1ZNnpNVmtKOEliYmgwci04a2VsWk01c1JUclVKMGRfTFpJc1hVaGpNcGhub1lJeUc0M3lTV3VfanYzSVRIMVlwZUhEYWJtVVNsd2JJUl9UczNSak5XU0FqMmNxMUFMWFpncDdZWTdxa3NNQ3E3Nmw0ZHp5WU1xa2htY3FOOTBTdGdGMlVud3UyanlXWkkxRC1OQWVaVEhKUV9xNTBRd21XdEU2WWM3NVZoVjFYeURn0gHeAUFVX3lxTFAyOXpXNDNuV2hMSUJocVhlRGlKWFJqZHU0TXdFTExmVUx5VmpqdWllQ2ZwdF9WR0Y2ZzU4VTVJMjFiNUs3NGtTNHRQckZQTGpJdnZDd2ZHdFN4bjB5NTBrcV9IY1FaUllRMjBYT3BKbnNxMTdwcFJvMUpneWFrTktPc1VTRV84RmJORE5rdzljdExncjRUVmV3WE50VlR0anhCYUlYeTRSZ0l2ajRKOVZqRkR5SXJTXzhnR0hMNWl4cGZ1NkhHQnVCcFNZUVdEVkpqa0xtTkRoUDdlN0VKQQ?oc=5,caracol.com.co,Regasificadora,[],Neutral,,Otros,caracol.com.co
16/10/25,Contingencia en planta regasificadora no generó impacto en abastecimiento de combustibles: Ecopetrol,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZHZucVNPdzQxaU93WGFUNEJKc2RQdGFPTDNJT21pZzZjVnU4QWhEZVYwd2hVN3dMZGZQVE1nVTF3LVZCRlZ5TEdXdkNsSlNUOVpHYXFweFYwMnMyRzdQM0EzbUZ4QklEaWNmSlA0S015YlRiWnJvamxmUFZxMnNmOHZDemRoc3ZBUV9CVG5OTW9GcW50bFkwU0lzYk1EZVpYTi14ZTlxZDdBNFBRU3ZWMl9XN1FlZjdNb2xzdHJkUEw2UWxOWldESkNVQ1FvQnfSAeMBQVVfeXFMTnc3QjZRRjQwNW5LNGZsd0wzY3RBT2hQZDJLemZJZVJlbVRIREZOSnNLMzJfaFlMQnBzVXVYQnZMa05Oa1dSbVk2Y1NBY1pMRmdTTDNoMThFX3ZYXy1PYmxTOUM2VU0yM2RPY2J1SlNad1BUaGJ2MEhqcnJRRUROclM2Y3p2ajM5Rnh2ZDNNZlVfcEhmVHdPeVRnR1JqVHN4NkZ2V0dKeTJjblZvWTkzdGNMU1I0aXEyVzdqZVVXTTItdWNYTGd0Qzl1TUh2LWx2LUMweEE0YWR3cTNrMXdUQVVQOTQ?oc=5,caracol.com.co,Regasificadora,['regasificadora'],Neutral,,"Medio Ambiente, Exterior",caracol.com.co
16/10/25,Normalización de la operación de la planta regasificadora de Cartagena se mantiene para esta tarde,https://news.google.com/rss/articles/CBMizgFBVV95cUxNbmJfSGlJbVh6ejhremFyTmE3Qzc1bVRPbHJvLTItbUM3YVlBa1VjWnFicjhpSVdzaktTOHN5TXQxWDF5TTRXVmRIcHAwRzd2clpxWTFPOFIwUHVsWnB5cUNjb29ld2Jwb3U1MjBYYUx4RnRxbHg1Yng1UnBNTEdjODF6QjJOU1VLNm1NRUJKQ3FIY0Qxcjh2WXJMRE1vcjVzdkMzUzljLXVqRnFHb0ZaWjl2Sy04Y1JKc2pIVFdVczdDWWNMZjBwSHdjUHBnQdIB4gFBVV95cUxNa3FXblFoNGZSSmYzNUppTjd1TWJUNnIyVmtnSzg1M0J3ZHhTV3JWNWh5R21UMzlNVnczR1R1TFZiNVZnTGxkWGEyRnZrUms4dW5tcFFuOURMY2w4YXBaU3hLNU42Z2I1Wm0ydzlEUFlJSDlFYS1JX1Jzelg4dFFLaTNSSkhJZ3Y0X1loRkpVSUt6RjBVcF9rcEpRbW03MlpveGtaV3I2ejVjNFU5eE5wSGhCZTJfbmZZUzgzUmFMNkQwbk5NOUNzMWN1bURjbGkyX0I4X2RMN2xIXzlWRkZRUXpR?oc=5,caracol.com.co,Regasificadora,['regasificadora'],Negativa,mal,Otros,caracol.com.co
13/10/25,Minminas anuncia que el mantenimiento de regasificadora SPEC avanza un 69% con normalidad,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOTkF3TkJuY3BPYVJZU1JmTXFhYXZlLUpWU3J6c0piMHpWMTJ3bjUyU1pOVTkxSVlVbVJLOEhlS0FmQUJFUmVzYmdmN0d4QkdscVJPYmU2bU5mRXJ3cVc4em9maEMwaS1taG5LdmpmZndTMkQ5eWZfSHd2QVhvVmFEeUlQRHNMQlk1WjZabjBhamlKWUtVMDBoN09nVVdHREd2VV9TQldyZS0tem1XdjF6bHY5SE5kVGYzT2I5LS1XSG_SAdQBQVVfeXFMTnRKWTNZb2QweDBQRjNoemdkX1FJNzNIQ081NHlRM0ZZWElIM0xCWThIQnBFbGVDYVg1RFBFT1NSc19QZ3JKUnVoTXh4WURHTjJ6S1VPdVkwS2R4bm1BeHZQb3UzVWVzRDVoeWZUX2xhV2dsdVpnU3c0UXdzaENObVltTFJHbTB3RzAxMGlJR0s2WEtxUDRyU2t3clFhUGxPMzFkVHFsb0h4Z2VfZVBMOE5udDl2dU1qbEItamFGWU5SQjhTbTlMT2pBbDhJVVRxWVlnNzg?oc=5,caracol.com.co,Regasificadora,[],Neutral,"avanza, mal",Otros,caracol.com.co
09/10/25,"Nunca ha existido racionamiento, es una medida anual en la regasificadora de Cartagena: Schutt",https://news.google.com/rss/articles/CBMiywFBVV95cUxPZ0FyMGhham5BdGUtOWRBNVdXMzVnaGpCbG5OTlFET0dwR3dscWRoa1dWa0UtMGVtZ2djSzV5bndWLTJpbnRmOGNxbGlfLXJyQW42WGt1T3dBTlFuTmM4dGYzQ1daU3hDbVowMHFPY1Z5aTRma3FibnhWejQxTU0tdGdOSV9ZMk56T1ZyT0x4ajZoRjIzbHgzeDV6NXVzS0JNM0FuS2FRNHc1aGY4WWhDZjFuX243U3p2M19TaUNlVXI1Rk43WmtMYkVEb9IB3wFBVV95cUxNOF9hS1c4ZWVSQThrOE10Y1cybnhkdThxMjRNdTU1WlNpZ016RWRjZE91V29zUE42T0h0RUlrV19aM2xYLVFJUGJWUkE1ZUFzeHM4bTV2aXBfQ3lPT0w5QnBjMzBFWl83aFlDWV8tTk1WUDZCT05oQS01eU9aYnd2TW0yMnpWSXg5T28tWVVobWhCWWhKZVNBNzNNYXlWcUdlTm1OMlVzN1BEWnIyOTVFd1U5Qk5nc1FQUnpMZFdVV0QzM2hfOHJQeEkyUm9kUDdrc29heEh2VXBuYzZiQkRJ?oc=5,caracol.com.co,Regasificadora,"['racionamiento', 'anual']",Neutral,,Medio Ambiente,caracol.com.co
14/10/25,ANDEG confirma estabilidad de energía en el Caribe durante mantenimiento en la regasificadora,https://news.google.com/rss/articles/CBMixwFBVV95cUxPTTVOU3ZqWWRZQk5hVi1WLVp5TUZfQTNmdE5rSGprYnNQdTh2aU1LRHhmcVd1S1VtYlprNXhkaHk2S1pOSFJPZ0F4U2xCLW9WV3BTS1hCRmFTT0VwWXlSaUpHdmt1QkdOcXBRRlEtOEJrUC11U211OVdJWTZSLXlnU1dMUW9naFBnUE4tSmlUdkVqeDRhaG9fdmtsaEt0NTE2NEQ5ckhvVE5ocmtmbzdTelBIZVFWRnJCNTQ3b3pWNWlQX0o0ZmtN0gHbAUFVX3lxTE9vOFQ3WlIyLTRlN2h5UlBZdjRmSnVZWVZJV1NtU0FEcU41ZVZad0plSnBwOC0wU19LU185VFEtdlAzaGY0V19JTi1SUVk1eGdmLW5fbDZ6RXBtYnphR2xvZTFMM3RWRDdTT3MxaWtMNkc5MFRoQ1N5Y3llbF82X0Z5LTREaUV2QVQwbTJadGJwUW4yRzBPRTdmX1d2ZjQ4SFBNNTU3cU04WWxUVUZJd1BfemZ2TDlHSExFUktveHd2c0Vwal83czFBYmNGOHNLbXBNNkdIMGV2b2JWMA?oc=5,caracol.com.co,Regasificadora,[],Negativa,dura,Otros,caracol.com.co
15/10/25,“El país no se puede entregar a un monopolio”: ministro tras fallas en operación de regasificadora,https://news.google.com/rss/articles/CBMiygFBVV95cUxNVFVScksxUFMzZy14cWlNN3JDS3Q4ZjUxVmo4ZTJWLXBkUmR0VXNWTVhxbTZLOHFKUGNsZ0VjZ2NodFFZMnZNaHdhLWRUMVk4S0NIXzc2U3lXelNEck9aN0k2MHVIOU5LNUprbl9DcFlSTzFQZlp0MEZRaV9xUFUyd2FwVmNjQjdRZFlFZy1sT2YyRVhfb2J2QTUzVS11RVZrMUE3Q1BUS0QyQzA4bllEQzkxNmJlYjR2QWFTbkFFWEswMEFRRWh5SHBR0gHeAUFVX3lxTE1WdkZhalV2Q05ERmEtSzhYY3NGN241STJkZEFnR0JRbXZXSkVFZ1N4SXpnSjBySmtpczd0VEQ2Wi1xcmtKTTE3cGtXT2lFU3lTa2hOaTYtUkhCS05YTVZXNDg1QnlBeVJRSW9SeWVJVGU1Z0w3cW5acWhfdzNHbWVmWjVWbmh2TWExVG5ROG9iY25NRVFrUWFaQ0RDNG43OXBmQm1JdENPUWZWNjJ4RUVrMHBvaFFZZ2VhR3p1bmxGY1dZNkFCNGxwOE50TTN3UHpLQTJpX3hsLTVWbFBtQQ?oc=5,caracol.com.co,Regasificadora,[],Neutral,,Economía,caracol.com.co
24/09/25,Firmado en China el contrato para la Regasificadora del Pacífico,https://news.google.com/rss/articles/CBMioAFBVV95cUxNTmR2M3VrQ0lSaHZVLWdnR1JZN2dDZ0VOS282aFNCeHptNUNnRzJaSHVPQWUxdXNqUGFqS19UY3hxQ1Zrc092TU91Nnl6RkxzSmtJRlUwQWxHclk1QWxELUNQUDluR1NmMGQ1czRSaHNfVjNxdWtPN25MWEtCUllBZnlBTGlHZFZBamctVW5weEtETjN3LUZXR3ZIN1Btc0pj0gG0AUFVX3lxTE5BY0tBVEtXVHlSUm5GZ2hXdDdzT25kU0tqS1JqVXYtQnNyUnhyN0p1eXh2UDBPM01RMHVfY25KMldQMnpOMG8zWXM2MGF1SUlRMVBkM1NzYnFxeFdoM3dNU0dCNERyQXZUbTVaTG1MaU1Fd0gzclRvUEFJQTFhTHYzeFRrTmo0MUw1eGVKRkNRcldncE9CNmxUQUlhc254ZHNRRmNCVEtSUGdyT0w0UWlNc1N0Xw?oc=5,caracol.com.co,Regasificadora,['Firmado'],Neutral,,Exterior,caracol.com.co
